street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Kildeløbet 19,Brønshøj,2700,5,127,1942,500000.0,20-05-2014
"Frederikssundsvej 133, 2. 7",Brønshøj,2700,3,102,2006,1795000.0,20-05-2014
"Havdrupvej 37, ST. TV",Brønshøj,2700,3,71,1939,1499000.0,15-05-2014
"Frederikssundsvej 188, 1. TH",Brønshøj,2700,2,88,1959,1625000.0,15-05-2014
"Højenhald 2, 1. TH",Brønshøj,2700,2,60,1934,1150000.0,15-05-2014
"Højenhald 6, 2. TH",Brønshøj,2700,2,53,1934,865000.0,14-05-2014
Gyrstingevej 8,Brønshøj,2700,7,140,1929,3900000.0,14-05-2014
Kattingevej 7,Brønshøj,2700,3,106,1959,3175000.0,14-05-2014
"Husumvej 99, 1. TH",Brønshøj,2700,3,60,1948,1050000.0,13-05-2014
"Ærtevej 15, 2. 3",Brønshøj,2700,2,72,1935,1370000.0,12-05-2014
Tersløsevej 55,Brønshøj,2700,4,106,1930,3245000.0,11-05-2014
Hellestedvej 18,Brønshøj,2700,6,140,1923,3800000.0,11-05-2014
Frederikssundsvej 144,Brønshøj,2700,4,92,1900,2875000.0,09-05-2014
"Frederikssundsvej 193A, 4",Brønshøj,2700,3,88,1935,1905000.0,08-05-2014
Astrupvej 29,Brønshøj,2700,3,65,1933,1998000.0,08-05-2014
Stenløsevej 70,Brønshøj,2700,4,134,1955,3476000.0,08-05-2014
"Havdrupvej 74, 1",Brønshøj,2700,2,82,1928,2805000.0,07-05-2014
Løvetandsvej 57,Brønshøj,2700,6,170,1934,5400000.0,06-05-2014
"Frederikssundsvej 346, 5. 514",Brønshøj,2700,1,35,1969,320000.0,06-05-2014
"Håbets Allé 27, 1. TV",Brønshøj,2700,3,75,1905,1541000.0,05-05-2014
Risvangen 3,Brønshøj,2700,8,136,1900,3100000.0,01-05-2014
Abildvang 96,Brønshøj,2700,5,133,2007,3050000.0,01-05-2014
Smørumvej 32B,Brønshøj,2700,4,125,1975,2760000.0,30-04-2014
"Veksøvej 75, 2",Brønshøj,2700,5,168,1953,1000000.0,30-04-2014
Højlandsvangen 65,Brønshøj,2700,4,96,1930,3650000.0,29-04-2014
"Højenhald 5, ST. TV",Brønshøj,2700,5,122,1933,1100000.0,28-04-2014
"Frederikssundsvej 193B, 1. TV",Brønshøj,2700,2,56,1935,1050000.0,24-04-2014
Kattingevej 4,Brønshøj,2700,2,80,1935,3200000.0,23-04-2014
Stenmaglevej 106,Brønshøj,2700,4,88,1950,3195000.0,23-04-2014
"Marbjergvej 22, ST",Brønshøj,2700,3,91,1924,1600000.0,23-04-2014
Højlandsvangen 29,Brønshøj,2700,4,120,1921,4450000.0,21-04-2014
"Åfløjen 58, ST. TH",Brønshøj,2700,4,90,1958,1495000.0,21-04-2014
Rostgaardsvej 33,Brønshøj,2700,5,131,1934,4325000.0,18-04-2014
Enigheds Allé 4,Brønshøj,2700,5,95,1900,2995000.0,17-04-2014
Arnesvej 31B,Brønshøj,2700,4,99,1983,3150000.0,16-04-2014
Ågerupvej 58,Brønshøj,2700,6,140,1932,3000000.0,15-04-2014
Hellestedvej 29,Brønshøj,2700,3,85,1934,3150000.0,15-04-2014
"Ærtevej 1, 1. TH",Brønshøj,2700,3,81,1981,1560000.0,14-04-2014
Gåseurtvej 4,Brønshøj,2700,5,108,1937,4395000.0,13-04-2014
"Knabstrupvej 16, ST. TV",Brønshøj,2700,2,55,1937,900000.0,13-04-2014
Degnemose Allé 40,Brønshøj,2700,6,141,1934,4150000.0,11-04-2014
Dalvangen 13,Brønshøj,2700,4,123,1927,4150000.0,11-04-2014
Islevhusvej 65B,Brønshøj,2700,5,125,1965,2725000.0,11-04-2014
"Frederikssundsvej 404, ST. TV",Brønshøj,2700,3,72,1954,600000.0,10-04-2014
Tunet 5,Brønshøj,2700,4,180,1928,1460000.0,09-04-2014
Haraldstedvej 15,Brønshøj,2700,5,193,2015,2465000.0,09-04-2014
"Frederikssundsvej 133, 1. 3",Brønshøj,2700,3,102,2006,2150000.0,09-04-2014
Brønshøj Kirkevej 30,Brønshøj,2700,4,86,1937,3775000.0,08-04-2014
"Storegårdsvej 4, 1. 16",Brønshøj,2700,3,88,2002,1675000.0,08-04-2014
Solrødvej 42,Brønshøj,2700,5,110,1950,850000.0,04-04-2014
Rostgaardsvej 24,Brønshøj,2700,5,160,1927,4700000.0,03-04-2014
Dyssevænget 39,Brønshøj,2700,4,116,1973,2400000.0,02-04-2014
"Håbets Allé 27, 3. TV",Brønshøj,2700,3,75,1905,1550000.0,01-04-2014
"Frederikssundsvej 194, 2. 1",Brønshøj,2700,3,69,1962,1550000.0,31-03-2014
Håbets Allé 11,Brønshøj,2700,4,110,1901,1000000.0,31-03-2014
"Klintholmvej 2, 3. TV",Brønshøj,2700,2,49,1935,965000.0,28-03-2014
Abildvang 32,Brønshøj,2700,5,135,2007,3100000.0,28-03-2014
Torbenfeldtvej 30,Brønshøj,2700,4,156,1970,3875000.0,26-03-2014
Lillevang 5,Brønshøj,2700,4,104,1926,4000000.0,25-03-2014
Klintevej 30,Brønshøj,2700,6,143,1933,4295000.0,25-03-2014
Stenmaglevej 15,Brønshøj,2700,3,103,1924,3500000.0,20-03-2014
Astrupvej 44,Brønshøj,2700,5,155,1935,4363125.0,20-03-2014
"Møllebakken 22, ST",Brønshøj,2700,5,154,1920,3995000.0,18-03-2014
"Kabbelejevej 29, 2. TH",Brønshøj,2700,3,67,1941,1165000.0,18-03-2014
Skråningen 10,Brønshøj,2700,6,200,2015,2300000.0,17-03-2014
Gaunøvej 20,Brønshøj,2700,5,104,1932,2900000.0,17-03-2014
"Torbenfeldtvej 35, 3",Brønshøj,2700,2,69,1934,1085000.0,17-03-2014
Stenlillevej 7,Brønshøj,2700,6,138,1923,3896250.0,17-03-2014
"Fjenneslevvej 22, 1. TV",Brønshøj,2700,3,69,1935,1205000.0,16-03-2014
"Ærtevej 1, 3. TH",Brønshøj,2700,3,79,1981,1750000.0,14-03-2014
"Aggersvoldvej 11, 2. TH",Brønshøj,2700,2,54,1934,345000.0,13-03-2014
Islevhusvej 59,Brønshøj,2700,5,127,1940,2560000.0,09-03-2014
Svend Gønges Vej 31,Brønshøj,2700,5,133,1930,4475000.0,05-03-2014
Rugvej 7,Brønshøj,2700,5,198,1949,5600000.0,04-03-2014
"Frederikssundsvej 402, ST. TV",Brønshøj,2700,3,70,1954,1280000.0,03-03-2014
Bakkekammen 16,Brønshøj,2700,3,76,1957,3000000.0,02-03-2014
Sonnerupvej 62,Brønshøj,2700,5,138,1929,2780000.0,27-02-2014
"Nordfeldvej 22, 1. TV",Brønshøj,2700,2,58,1935,1137144.0,27-02-2014
"Havdrupvej 12, 2. TV",Brønshøj,2700,3,69,1971,1455000.0,25-02-2014
Valløvej 28,Brønshøj,2700,4,116,1934,3500000.0,23-02-2014
"Præstekærvej 22, 4. TV",Brønshøj,2700,3,79,1959,1350000.0,20-02-2014
Højlandsvangen 70,Brønshøj,2700,7,174,1931,4975000.0,20-02-2014
Stenmaglevej 141,Brønshøj,2700,2,76,1934,2875000.0,20-02-2014
Tryggevældevej 92,Brønshøj,2700,5,110,1949,3700000.0,20-02-2014
Abildvang 98,Brønshøj,2700,5,133,2007,3100000.0,20-02-2014
"Fuglsang Allé 87, ST",Brønshøj,2700,4,105,1937,2795000.0,19-02-2014
Byvangen 13,Brønshøj,2700,4,125,1919,4400000.0,18-02-2014
"Husumvej 98, 1",Brønshøj,2700,4,108,1970,1415000.0,17-02-2014
Islevhusvej 48,Brønshøj,2700,5,192,1929,4000000.0,17-02-2014
Mellemvangen 28,Brønshøj,2700,5,130,1918,2100000.0,16-02-2014
Havrevej 9,Brønshøj,2700,4,192,1973,4300000.0,13-02-2014
Brønshøj Kirkevej 60,Brønshøj,2700,3,127,1927,4150000.0,10-02-2014
Sonnerupvej 71,Brønshøj,2700,4,109,1929,3699000.0,10-02-2014
Astersvej 5,Brønshøj,2700,3,123,1932,3450000.0,09-02-2014
Hvalsøvej 48,Brønshøj,2700,5,131,1924,3950000.0,09-02-2014
Dyssevænget 30,Brønshøj,2700,5,126,1987,2600000.0,09-02-2014
"Åfløjen 40, ST. TH",Brønshøj,2700,4,87,1958,1320000.0,07-02-2014
"Frederikssundsvej 400, 1. TH",Brønshøj,2700,3,70,1954,910200.0,06-02-2014
"Fjenneslevvej 10, 2. TV",Brønshøj,2700,2,51,1935,720000.0,05-02-2014
Åvendingen 11A,Brønshøj,2700,3,87,1962,2100000.0,04-02-2014
"Brønshøjvej 15A, ST. TV",Brønshøj,2700,2,59,1933,1099000.0,04-02-2014
"Klintholmvej 4, 1. TH",Brønshøj,2700,2,56,1935,1035000.0,02-02-2014
Husumvej 78,Brønshøj,2700,5,104,1929,3500000.0,02-02-2014
"Brønshøjvej 15C, 3",Brønshøj,2700,3,144,1933,3025000.0,30-01-2014
Fuglsang Allé 112,Brønshøj,2700,5,113,1940,1995000.0,28-01-2014
"Ærtevej 19, 1. 2",Brønshøj,2700,2,60,1935,1195000.0,28-01-2014
"Frederikssundsvej 408, 2. TV",Brønshøj,2700,3,63,1954,945000.0,28-01-2014
"Frederikssundsvej 205, 1",Brønshøj,2700,5,103,1910,2000000.0,27-01-2014
Stenløsevej 37,Brønshøj,2700,6,156,1929,3360000.0,27-01-2014
Abildvang 42,Brønshøj,2700,5,142,2007,3175000.0,27-01-2014
Borrebyvej 18,Brønshøj,2700,4,99,1943,2252500.0,25-01-2014
Hellestedvej 10,Brønshøj,2700,4,122,1951,3975000.0,24-01-2014
Veksøvej 164,Brønshøj,2700,4,128,2000,3700000.0,23-01-2014
"Brønshøjvej 83, ST. TH",Brønshøj,2700,2,54,1934,985000.0,22-01-2014
Hirsevej 25,Brønshøj,2700,4,92,1939,3362500.0,21-01-2014
"Aggersvoldvej 11, 1. TV",Brønshøj,2700,2,55,1934,1060000.0,20-01-2014
Thurebyholmvej 8,Brønshøj,2700,6,135,1967,3995000.0,20-01-2014
Dalvangen 16,Brønshøj,2700,5,116,1929,1500000.0,19-01-2014
Ågerupvej 41,Brønshøj,2700,6,155,1936,2575000.0,17-01-2014
"Frederikssundsvej 129A, 3. TH",Brønshøj,2700,2,54,1934,895000.0,14-01-2014
Solrødvej 35,Brønshøj,2700,5,162,1953,3900000.0,13-01-2014
"Frederikssundsvej 408, ST. TH",Brønshøj,2700,3,70,1954,1100000.0,13-01-2014
Knabstrupvej 41,Brønshøj,2700,5,142,1925,4495000.0,12-01-2014
Byvangen 3,Brønshøj,2700,4,126,1919,3600000.0,12-01-2014
"Brønshøjvej 13, 3",Brønshøj,2700,3,92,1934,1975000.0,09-01-2014
Knabstrupvej 37,Brønshøj,2700,5,114,1923,3230000.0,08-01-2014
Solsikkevej 3,Brønshøj,2700,3,79,1934,3000000.0,08-01-2014
"Aggersvoldvej 3A, 2. TH",Brønshøj,2700,2,55,1934,970000.0,08-01-2014
Tryggevældevej 100,Brønshøj,2700,3,110,1920,2995000.0,08-01-2014
"Degnemose Allé 2A, 2. 2",Brønshøj,2700,3,104,1990,1900000.0,08-01-2014
Gårdtoftevej 7,Brønshøj,2700,3,70,1934,2400000.0,07-01-2014
Dyblandsvangen 1,Brønshøj,2700,4,115,2013,2700000.0,07-01-2014
Hvedevej 27,Brønshøj,2700,8,282,1924,5750000.0,07-01-2014
"Håbets Allé 14, 2. TH",Brønshøj,2700,2,62,1914,900000.0,05-01-2014
Bækkeskovvej 3,Brønshøj,2700,4,132,1932,3500000.0,23-12-2013
Dyssevænget 33A,Brønshøj,2700,6,168,2010,4550000.0,23-12-2013
"Kabbelejevej 7, 2. TH",Brønshøj,2700,2,57,1938,985000.0,19-12-2013
Brønshøjvej 6,Brønshøj,2700,9,293,1906,3550000.0,19-12-2013
Marbjergvej 15,Brønshøj,2700,4,114,1925,3250000.0,19-12-2013
Brønshøjvej 57,Brønshøj,2700,4,114,1985,2775000.0,18-12-2013
Skippingevej 1,Brønshøj,2700,4,112,1931,4310000.0,17-12-2013
Abildvang 126,Brønshøj,2700,5,132,2007,3000000.0,16-12-2013
Borrebyvej 28,Brønshøj,2700,5,125,1934,4400000.0,15-12-2013
Skensvedvej 6,Brønshøj,2700,4,103,1934,2875000.0,15-12-2013
Astrupvej 36,Brønshøj,2700,5,162,1932,2595000.0,12-12-2013
Stenløsevej 49,Brønshøj,2700,4,112,1959,2075000.0,12-12-2013
Lindholmsvej 45,Brønshøj,2700,5,114,1954,2375000.0,11-12-2013
Dybekær 14,Brønshøj,2700,4,112,1931,2570000.0,11-12-2013
Stenmaglevej 37,Brønshøj,2700,3,103,2007,2600000.0,10-12-2013
"Fjenneslevvej 26, 2",Brønshøj,2700,5,78,1934,1380000.0,09-12-2013
Jyderupvej 7,Brønshøj,2700,2,117,1929,3500000.0,08-12-2013
Bækkeskovvej 59,Brønshøj,2700,8,206,2015,2356000.0,05-12-2013
Skippingevej 19,Brønshøj,2700,5,150,1993,621300.0,03-12-2013
"Frederikssundsvej 346, 6. 615",Brønshøj,2700,1,35,1969,325000.0,29-11-2013
"Ærtevej 15, ST. 1",Brønshøj,2700,2,56,1935,845000.0,26-11-2013
Hampeland 14,Brønshøj,2700,3,86,1962,1775000.0,22-11-2013
"Tølløsevej 25, 2. TH",Brønshøj,2700,2,56,1940,480000.0,21-11-2013
"Degnemose Allé 9, 1. TV",Brønshøj,2700,2,79,1937,1389000.0,21-11-2013
Borrebyvej 45,Brønshøj,2700,6,153,1928,3750000.0,19-11-2013
"Brønshøjvej 85, 3",Brønshøj,2700,2,66,1934,1000000.0,17-11-2013
Fuglsang Allé 138,Brønshøj,2700,7,152,1924,4350000.0,15-11-2013
"Havdrupvej 11, 2. TH",Brønshøj,2700,3,68,1937,541783.0,12-11-2013
Frederikssundsvej 365,Brønshøj,2700,6,171,1888,2458535.0,11-11-2013
"Nordfeldvej 14, 1. TV",Brønshøj,2700,2,56,1935,1085000.0,11-11-2013
Havdrupvej 64B,Brønshøj,2700,5,117,1959,3495000.0,07-11-2013
Præstegårds Allé 50,Brønshøj,2700,3,104,1955,3995000.0,06-11-2013
Ærtebjergvej 30,Brønshøj,2700,3,55,1935,1370000.0,05-11-2013
"Kabbelejevej 1, 2. TH",Brønshøj,2700,2,58,1938,835000.0,03-11-2013
"Holcks Plads 14, ST",Brønshøj,2700,6,181,1910,3600000.0,28-10-2013
Risvangen 31,Brønshøj,2700,4,92,1900,1955000.0,25-10-2013
"Brønshøjvej 78, ST. MF",Brønshøj,2700,2,85,1949,1295000.0,25-10-2013
Gåseurtvej 9,Brønshøj,2700,6,160,1975,4450000.0,24-10-2013
"Nordfeldvej 24, 1. TH",Brønshøj,2700,3,68,1935,1300000.0,23-10-2013
Haraldstedvej 9,Brønshøj,2700,5,169,2014,2600000.0,22-10-2013
Åvendingen 52,Brønshøj,2700,5,120,1934,3650000.0,22-10-2013
Gråbynkevej 16,Brønshøj,2700,5,106,1934,3600000.0,21-10-2013
"Frederikssundsvej 189A, 3. TV",Brønshøj,2700,3,82,1935,582500.0,21-10-2013
"Kabbelejevej 5, 2. TV",Brønshøj,2700,2,71,1938,950000.0,18-10-2013
Gaunøvej 15,Brønshøj,2700,5,110,1944,3650000.0,17-10-2013
Basnæsvej 21,Brønshøj,2700,5,158,1932,4910000.0,14-10-2013
Boserupvej 6,Brønshøj,2700,3,85,1940,2475000.0,13-10-2013
Havdrupvej 56,Brønshøj,2700,5,120,1925,1800000.0,10-10-2013
Bækkeskovvej 87,Brønshøj,2700,4,139,1932,4300000.0,10-10-2013
Korsager Allé 7,Brønshøj,2700,5,150,1923,3950000.0,09-10-2013
Bækkeskovvej 22B,Brønshøj,2700,3,85,1991,2475000.0,09-10-2013
Dybekær 16A,Brønshøj,2700,4,118,1977,2750000.0,09-10-2013
Dyssevænget 50A,Brønshøj,2700,6,202,1966,2475000.0,09-10-2013
"Klintholmvej 2, 2. TH",Brønshøj,2700,2,56,1935,1050000.0,08-10-2013
"Frederikssundsvej 192, 3. TV",Brønshøj,2700,4,112,1962,515000.0,08-10-2013
Brovænget 18,Brønshøj,2700,5,111,1925,2500000.0,07-10-2013
Arnesvej 50,Brønshøj,2700,6,147,1907,1650000.0,03-10-2013
"Kabbelejevej 1, 1. TV",Brønshøj,2700,2,60,1938,865000.0,02-10-2013
Humlebjerg 17,Brønshøj,2700,6,133,1951,2090000.0,01-10-2013
"Havdrupvej 11, 1. TV",Brønshøj,2700,2,54,1937,990000.0,30-09-2013
Hellestedvej 25,Brønshøj,2700,6,104,1939,2535000.0,30-09-2013
Hvalsøvej 39,Brønshøj,2700,6,144,1929,4250000.0,30-09-2013
Stenmaglevej 112,Brønshøj,2700,4,93,1924,1850000.0,25-09-2013
"Brønshøjvej 76, ST. 5",Brønshøj,2700,4,100,1947,1590000.0,24-09-2013
"Havdrupvej 37, 2",Brønshøj,2700,4,110,1939,825000.0,20-09-2013
"Håbets Allé 27, 1. TH",Brønshøj,2700,3,70,1905,1000000.0,18-09-2013
"Åfløjen 42, 1. TV",Brønshøj,2700,3,73,1958,1200000.0,18-09-2013
Hareskovvej 44,Brønshøj,2700,4,115,2013,2495000.0,16-09-2013
Møllebakken 31,Brønshøj,2700,6,204,1930,4900000.0,16-09-2013
"Nordfeldvej 20, 1. TH",Brønshøj,2700,2,56,1935,995000.0,13-09-2013
Enigheds Allé 7,Brønshøj,2700,2,107,1900,3410000.0,13-09-2013
"Præstekærvej 7, 4. TV",Brønshøj,2700,3,78,1959,1070000.0,12-09-2013
Dyssevænget 40B,Brønshøj,2700,4,109,1935,2875000.0,12-09-2013
"Ærtevej 17, 1. 4",Brønshøj,2700,2,59,1935,855000.0,11-09-2013
Åvendingen 16B,Brønshøj,2700,7,140,1949,3300000.0,11-09-2013
"Kabbelejevej 16B, 1. 3",Brønshøj,2700,3,97,2008,2275000.0,09-09-2013
Borrebyvej 35,Brønshøj,2700,5,145,1928,2200000.0,09-09-2013
Hvedevej 30,Brønshøj,2700,7,164,1921,4500000.0,09-09-2013
Gaunøvej 27,Brønshøj,2700,5,189,1930,4750000.0,04-09-2013
"Ærtevej 21, 1. 4",Brønshøj,2700,2,56,1935,915000.0,03-09-2013
Højlandsvangen 39,Brønshøj,2700,5,136,1922,2250000.0,02-09-2013
Brønshøjvej 43,Brønshøj,2700,4,126,1922,3000000.0,29-08-2013
Brunevang 30,Brønshøj,2700,3,80,1935,1970000.0,29-08-2013
"Nordfeldvej 20, 2. TH",Brønshøj,2700,2,56,1935,1000000.0,29-08-2013
Tryggevældevej 144,Brønshøj,2700,5,104,1960,3200000.0,28-08-2013
Højlandsvangen 43,Brønshøj,2700,6,138,1921,1300000.0,28-08-2013
Kildeløbet 53,Brønshøj,2700,4,138,1928,1543103.0,28-08-2013
"Frederikssundsvej 388, 2. TH",Brønshøj,2700,2,65,1954,775000.0,27-08-2013
Højlandsvangen 19,Brønshøj,2700,6,144,1920,4700000.0,27-08-2013
Stenlillevej 5,Brønshøj,2700,5,130,1939,3675000.0,27-08-2013
"Svenskelejren 4, 1. TV",Brønshøj,2700,2,55,1937,898000.0,25-08-2013
Abildvang 152,Brønshøj,2700,5,137,2007,3145000.0,23-08-2013
"Aggersvoldvej 15, ST. TV",Brønshøj,2700,2,54,1934,945000.0,20-08-2013
"Frederikssundsvej 206, 3. TV",Brønshøj,2700,2,92,1932,1515000.0,18-08-2013
Klintevej 21,Brønshøj,2700,5,92,1935,2950000.0,15-08-2013
Engelholmvej 16,Brønshøj,2700,3,125,1941,4250000.0,13-08-2013
Dyblandsvangen 25,Brønshøj,2700,6,143,1918,3695000.0,13-08-2013
Skensvedvej 37,Brønshøj,2700,6,122,1950,3425000.0,13-08-2013
Brønshøjholms Allé 45A,Brønshøj,2700,3,120,2014,4377486.0,12-08-2013
Degnemose Allé 26,Brønshøj,2700,8,215,1921,3950000.0,09-08-2013
Rugvej 9,Brønshøj,2700,4,138,1929,5360000.0,08-08-2013
Mellemvangen 21,Brønshøj,2700,7,169,1920,3750000.0,06-08-2013
Bjernedevej 49,Brønshøj,2700,4,119,1933,3865000.0,06-08-2013
Stenløsevej 67,Brønshøj,2700,4,90,1933,2150000.0,06-08-2013
"Ærtevej 17, 1. 3",Brønshøj,2700,2,60,1935,940000.0,30-07-2013
Havdrupvej 57,Brønshøj,2700,7,146,1913,5000000.0,30-07-2013
Åvendingen 10B,Brønshøj,2700,4,88,1956,2775000.0,30-07-2013
Tryggevældevej 83B,Brønshøj,2700,4,114,1969,3100000.0,30-07-2013
Hampeland 10,Brønshøj,2700,3,87,1948,1995000.0,29-07-2013
Alstedvej 13,Brønshøj,2700,5,132,1933,2600000.0,26-07-2013
"Krabbesholmvej 29, 2. TV",Brønshøj,2700,2,60,1934,860000.0,25-07-2013
"Nordfeldvej 14, 2. TH",Brønshøj,2700,2,58,1935,1115000.0,25-07-2013
"Åfløjen 24, 2. TV",Brønshøj,2700,3,73,1958,1125000.0,24-07-2013
Brønshøjholms Allé 47A,Brønshøj,2700,3,115,2014,4054866.0,24-07-2013
Vikkevangen 6,Brønshøj,2700,5,119,1930,3800005.0,23-07-2013
Brønshøjholms Allé 45B,Brønshøj,2700,3,115,2014,4017845.0,23-07-2013
"Brønshøjvej 38, 1. TH",Brønshøj,2700,2,77,1936,1425000.0,22-07-2013
Bytinget 3,Brønshøj,2700,6,161,1918,5750000.0,19-07-2013
Brønshøjholms Allé 49C,Brønshøj,2700,4,120,2014,4461727.0,18-07-2013
Risvangen 14,Brønshøj,2700,6,202,1900,4350000.0,17-07-2013
Risvangen 35,Brønshøj,2700,5,111,1900,2127000.0,17-07-2013
Skolevangen 22,Brønshøj,2700,6,131,1919,3360000.0,15-07-2013
Præstegårds Allé 51,Brønshøj,2700,4,113,1926,3450000.0,14-07-2013
Brønshøjholms Allé 47B,Brønshøj,2700,3,115,2014,4045041.0,12-07-2013
Brønshøjholms Allé 49B,Brønshøj,2700,3,115,2014,3966795.0,12-07-2013
Brønshøjholms Allé 49A,Brønshøj,2700,3,115,2014,3988359.0,12-07-2013
"Frederikssundsvej 388, ST. TH",Brønshøj,2700,3,73,1954,727361.0,11-07-2013
Abildvang 122,Brønshøj,2700,5,142,2007,3075000.0,09-07-2013
Havdrupvej 79,Brønshøj,2700,3,171,1971,4200000.0,05-07-2013
Abildvang 128,Brønshøj,2700,5,141,2007,500000.0,05-07-2013
Sparresholmvej 6,Brønshøj,2700,4,106,1936,3450000.0,03-07-2013
Åvendingen 24A,Brønshøj,2700,5,111,1952,2275000.0,01-07-2013
Brønshøjholms Allé 32,Brønshøj,2700,5,113,1900,1600000.0,30-06-2013
Havdrupvej 77,Brønshøj,2700,5,213,1931,4495000.0,28-06-2013
Dyssevænget 7A,Brønshøj,2700,7,176,1959,3300000.0,25-06-2013
Arnesvej 45,Brønshøj,2700,4,144,1995,4800000.0,25-06-2013
Pilesvinget 81,Brønshøj,2700,4,94,1977,3700000.0,21-06-2013
Bækkeskovvej 17,Brønshøj,2700,5,90,1931,2800000.0,20-06-2013
Kildebrøndevej 27,Brønshøj,2700,3,82,1936,2800000.0,14-06-2013
Borrebyvej 13,Brønshøj,2700,6,165,1927,4195000.0,14-06-2013
"Storegårdsvej 4, 1. 3",Brønshøj,2700,3,88,2002,775000.0,14-06-2013
"Præstegårds Allé 23, ST. TV",Brønshøj,2700,4,96,1915,2020000.0,13-06-2013
Skensvedvej 44,Brønshøj,2700,7,265,1983,4400000.0,13-06-2013
"Højenhald 12, 1. TH",Brønshøj,2700,2,62,1933,925000.0,12-06-2013
Engelholmvej 8,Brønshøj,2700,6,163,1928,3895000.0,11-06-2013
Tryggevældevej 139,Brønshøj,2700,6,145,1927,2800000.0,09-06-2013
Boeslundevej 16B,Brønshøj,2700,3,98,1945,874935.0,06-06-2013
Enigheds Allé 9,Brønshøj,2700,4,111,1900,3100000.0,06-06-2013
Abildvang 82,Brønshøj,2700,4,95,2007,2600000.0,05-06-2013
Dalvangen 9,Brønshøj,2700,4,125,1928,3600000.0,04-06-2013
Jægersprisvej 13,Brønshøj,2700,4,141,2014,1141500.0,03-06-2013
Svend Gønges Vej 7,Brønshøj,2700,5,150,1918,3750000.0,03-06-2013
Haraldstedvej 21,Brønshøj,2700,4,176,1915,3550000.0,02-06-2013
"Kabbelejevej 3, 3. TH",Brønshøj,2700,3,100,1938,1845000.0,31-05-2013
Veksøvej 27,Brønshøj,2700,4,175,1921,3475000.0,26-05-2013
Spanagervej 16,Brønshøj,2700,9,156,1925,4899000.0,24-05-2013
Tårnholmsvej 13,Brønshøj,2700,4,173,2014,2450000.0,22-05-2013
Hirsevej 23,Brønshøj,2700,5,119,1920,1350000.0,19-05-2013
Tølløsevej 32,Brønshøj,2700,4,111,1925,3600000.0,16-05-2013
Bækkeskovvej 95,Brønshøj,2700,4,110,1935,3800000.0,15-05-2013
Smørumvej 60,Brønshøj,2700,2,80,1936,2430000.0,10-05-2013
Kongstedvej 8,Brønshøj,2700,6,131,1934,3120000.0,08-05-2013
Lejrevej 3,Brønshøj,2700,4,112,1933,3050000.0,07-05-2013
"Astrupvej 74, 2. TH",Brønshøj,2700,2,55,1935,1050000.0,07-05-2013
Borrebyvej 62,Brønshøj,2700,7,158,1932,5250000.0,05-05-2013
"Åfløjen 34, 2. TH",Brønshøj,2700,4,89,1958,1350000.0,03-05-2013
Pilesvinget 21,Brønshøj,2700,3,243,2014,4000000.0,02-05-2013
Borrebyvej 24,Brønshøj,2700,4,139,1928,4200000.0,02-05-2013
"Frederikssundsvej 346, 6. 604",Brønshøj,2700,1,35,1969,632946.0,30-04-2013
Tåstrupvej 1,Brønshøj,2700,3,90,1932,2300000.0,29-04-2013
Vesterløkken 20,Brønshøj,2700,5,137,1934,3510000.0,26-04-2013
Bytinget 2,Brønshøj,2700,5,136,1919,4625000.0,21-04-2013
Dyssevænget 64,Brønshøj,2700,6,174,1933,3375000.0,19-04-2013
Rugvej 6,Brønshøj,2700,5,179,1923,5500000.0,19-04-2013
Mellemvangen 17,Brønshøj,2700,5,135,1918,4000000.0,16-04-2013
Mellemvangen 41,Brønshøj,2700,6,134,1920,2600000.0,15-04-2013
Tryggevældevej 127,Brønshøj,2700,5,112,1927,3400000.0,15-04-2013
Frederikssundsvej 359B,Brønshøj,2700,4,110,1981,2250000.0,12-04-2013
"Næsbyholmvej 41, ST",Brønshøj,2700,3,91,1936,1900000.0,12-04-2013
"Abildvang 4, ST. TV",Brønshøj,2700,3,124,1988,2100000.0,12-04-2013
"Abildvang 4, ST. TH",Brønshøj,2700,3,111,1988,2325000.0,11-04-2013
Alstedvej 16,Brønshøj,2700,6,163,1922,3300000.0,09-04-2013
Gaunøvej 34,Brønshøj,2700,6,154,1935,4800000.0,08-04-2013
Tølløsevej 88,Brønshøj,2700,6,144,1927,3450000.0,08-04-2013
"Husumvej 65, ST. TH",Brønshøj,2700,3,83,1956,1150000.0,07-04-2013
Ågerupvej 22,Brønshøj,2700,5,119,1936,3475000.0,05-04-2013
Karlstads Allé 9,Brønshøj,2700,4,140,1914,2995000.0,05-04-2013
Hellestedvej 19,Brønshøj,2700,3,112,1953,3460000.0,04-04-2013
"Tølløsevej 25, ST. TH",Brønshøj,2700,2,59,1940,1000000.0,31-03-2013
Svend Gønges Vej 1,Brønshøj,2700,5,108,1920,3275000.0,26-03-2013
Haraldstedvej 8,Brønshøj,2700,3,101,1938,3550000.0,24-03-2013
Kongemarksvej 8,Brønshøj,2700,4,91,1918,2100000.0,21-03-2013
Håbets Allé 41,Brønshøj,2700,5,128,1924,4600000.0,19-03-2013
Kabbelejevej 25,Brønshøj,2700,5,139,1927,1925000.0,19-03-2013
Bækkeskovvej 72,Brønshøj,2700,6,146,1930,3650000.0,18-03-2013
